Unnamed: 0,Clean_Title,Clean_Author,Title,Author,Genre,Type,Rating,No. of People rated,URLs
6256,on revolutions of heavenly spheres (great minds),copernicus nicolaus,On the Revolutions of Heavenly Spheres (Great Minds),Nicolaus Copernicus,Medicine Sciences Astronomy Technology,Paperback,4.6,122.0,https://www.amazon.in/Revolutions-Heavenly-Spheres-Great-Minds/dp/1573920355/ref=zg_bs_g_1318205031_d_sccl_3/000-0000000-0000000?psc=1
5093,நதி தேடிய கடல்,tamil thenu,நதி தேடிய கடல் - 1: தாலி கட்டாமல் ஒரு கல்யாணம் (Tamil Edition),Thenu Tamil,Romance Clean Wholesome,Kindle Edition,4.2,122.0,https://www.amazon.in/%E0%AE%A8%E0%AE%A4%E0%AE%BF-%E0%AE%A4%E0%AF%87%E0%AE%9F%E0%AE%BF%E0%AE%AF-%E0%AE%95%E0%AE%9F%E0%AE%B2%E0%AF%8D-%E0%AE%95%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BE%E0%AE%AE%E0%AE%B2%E0%AF%8D-%E0%AE%95%E0%AE%B2%E0%AF%8D%E0%AE%AF%E0%AE%BE%E0%AE%A3%E0%AE%AE%E0%AF%8D-ebook/dp/B0C7H8ZRVS/ref=zg_bs_g_89265408031_d_sccl_16/000-0000000-0000000?psc=1
7527,charles and emma,deborah heiligman,Charles and Emma: The Darwins' Leap of Faith,Deborah Heiligman,Young Adult Biographies Teen,Paperback,4.3,122.0,https://www.amazon.in/Charles-Emma-Darwins-Leap-Faith/dp/0312661045/ref=zg_bs_g_67803441031_d_sccl_20/000-0000000-0000000?psc=1
2008,hands,aurélien géron,"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems, Third Edition (Full Colour Print)",Aurélien Géron,Digital Computer Internet Computing Science Media,Paperback,4.7,122.0,https://www.amazon.in/Hands-Machine-Learning-Scikit-Learn-TensorFlow/dp/9355421982/ref=zg_bs_g_1318108031_d_sccl_9/000-0000000-0000000?psc=1
127,gulmohar,kale v.p.,Gulmohar,Kale V.P.,Film Photography Theater Ballet Arts,Paperback,4.4,122.0,https://www.amazon.in/Gulmohar-Kale-V-P/dp/8177667491/ref=zg_bs_g_1318063031_d_sccl_28/000-0000000-0000000?psc=1
2368,viralgal seyyum vindhai (tamil ),devi dr. kalpana,Viralgal Seyyum Vindhai (Tamil Edition),Dr. Kalpana Devi,Lifestyle Home Drink Crafts Entertaining Food,Kindle Edition,4.5,122.0,https://www.amazon.in/Viralgal-Seyyum-Vindhai-Tamil-Kalpana-ebook/dp/B074QMSGCT/ref=zg_bs_g_1318120031_d_sccl_19/000-0000000-0000000?psc=1
3479,email writing for beginners,vermani yogesh,"Email Writing for Beginners: Examples, Etiquette, and Mistakes",Yogesh Vermani,Linguistics Writing Language Guides,Kindle Edition,3.7,121.0,https://www.amazon.in/Email-Writing-Beginners-Examples-Etiquette-ebook/dp/B07S6C18ZT/ref=zg_bs_g_1318151031_d_sccl_30/000-0000000-0000000?psc=1
6264,astronomy for beginners,ball r. sally,"Astronomy For Beginners: The Introduction Guide To Space, Cosmos, Galaxies And Celestial Bodies",Sally R. Ball,Medicine Sciences Astronomy Technology,Kindle Edition,3.7,121.0,https://www.amazon.in/Astronomy-Beginners-Introduction-Galaxies-Celestial-ebook/dp/B07S6QK131/ref=zg_bs_g_1318205031_d_sccl_11/000-0000000-0000000?psc=1
4938,belle,perry tasmina,Belle: A feel-good romance about lost love and second chances from the million-copy selling author.,Tasmina Perry,Romance Adaptations,Kindle Edition,4.2,121.0,https://www.amazon.in/Belle-feel-good-romance-chances-million-copy-ebook/dp/B0CQMNKYL5/ref=zg_bs_g_92041941031_d_sccl_11/000-0000000-0000000?psc=1
4379,roget's thesaurus of words for intellectuals,david olsen,"Roget's Thesaurus of Words for Intellectuals: Synonyms, Antonyms, and Related Terms Every Smart Person Should Know How to Use",David Olsen,Thesauruses Reference Dictionaries,Kindle Edition,4.4,120.0,https://www.amazon.in/Rogets-Thesaurus-Words-Intellectuals-Synonyms-ebook/dp/B005V2EDN2/ref=zg_bs_g_15412161031_d_sccl_30/000-0000000-0000000?psc=1
5376,snowed inn love,alina parker,Snowed Inn Love: A Forbidden Stuck Together Billionaire Romance (The Bennet Sisters),Alina Parker,Life Romance in Later,Kindle Edition,4.2,120.0,https://www.amazon.in/Snowed-Inn-Love-Forbidden-Billionaire-ebook/dp/B0CPLVPG9Q/ref=zg_bs_g_89265414031_d_sccl_30/000-0000000-0000000?psc=1
1338,tongue twisters,kevin murphy,"Tongue Twisters: Tongue Twisters for Kids (Kids Books, Kid Books For Kindle Ages 9-12, Children Books, Best Jokes,)",Kevin Murphy,Books Children's Humour,Kindle Edition,3.6,120.0,https://www.amazon.in/Tongue-Twisters-Books-Kindle-Children-ebook/dp/B01BTAT5G4/ref=zg_bs_g_1318080031_d_sccl_9/000-0000000-0000000?psc=1
4676,ar raheequl makhtoom ( sealed nectar) (urdu in roman english),al-mubarakpuri maulana rahman safiur,Ar Raheequl Makhtoom (The Sealed Nectar) (Urdu in Roman English),Maulana Safiur Rahman Al-Mubarakpuri,Islam Religion,Hardcover,4.7,119.0,https://www.amazon.in/Raheequl-Makhtoom-Sealed-Nectar-Urdu-English/dp/9380352905/ref=zg_bs_g_1318196031_d_sccl_27/000-0000000-0000000?psc=1
3344,vajpayee,abhishek choudhary,"VAJPAYEE: The Ascent of the Hindu Right, 1924–1977 – Winner of the 2023 Tata Literature Live! First Book Award (Non-fiction) | Shortlisted for the ... Literature Festival Book Prize (Non-fiction)",Abhishek Choudhary,Textbooks Social Higher Sciences Education,Hardcover,4.4,119.0,https://www.amazon.in/VAJPAYEE-Ascent-1924-1977-Longlisted-Non-fiction/dp/9395624493/ref=zg_bs_g_4149727031_d_sccl_15/000-0000000-0000000?psc=1
2346,mindstorms,a. papert seymour,"MINDSTORMS: Children, Computers, And Powerful Ideas",Seymour A. Papert,Digital Internet Computing Software Media,Paperback,4.6,119.0,https://www.amazon.in/MINDSTORMS-Children-Computers-Powerful-Ideas/dp/0465046746/ref=zg_bs_g_1318117031_d_sccl_17/000-0000000-0000000?psc=1
5919,his to take ( rowdy johnson brothers book 1),baker tory,His to Take (The Rowdy Johnson Brothers Book 1),Tory Baker,Romance Frontier Western,Kindle Edition,4.4,119.0,https://www.amazon.in/Take-Rowdy-Johnson-Brothers-Book-ebook/dp/B0CP32XC92/ref=zg_bs_g_89265404031_d_sccl_16/000-0000000-0000000?psc=1
2281,python champions of coding,arya paarth,The Python Champions of Coding: A Complete Book of Programming for Beginners and Kids,Paarth Arya,Programming Digital Internet Development Computing Software Media,Paperback,4.2,118.0,https://www.amazon.in/Python-Champions-Coding-Programming-Beginners/dp/8183285775/ref=zg_bs_g_1318116031_d_sccl_2/000-0000000-0000000?psc=1
4325,emergency chronicles,gyan prakash,Emergency Chronicles: Indira Gandhi and Democracy's Turning Point,Gyan Prakash,Political Politics Ideologies,Paperback,4.4,118.0,https://www.amazon.in/Emergency-Chronicles-Indira-Democracys-Turning/dp/0143450409/ref=zg_bs_g_1318180031_d_sccl_26/000-0000000-0000000?psc=1
2018,puja computer hindi typing (mangal & krutidev) book,navjeevan,Puja Computer Hindi Typing (Mangal & Krutidev) Book,NAVJEEVAN,Digital Computer Internet Computing Science Media,Paperback,4.0,118.0,https://www.amazon.in/Computer-Hindi-Typing-Mangal-Krutidev/dp/B09MZD2VSS/ref=zg_bs_g_1318108031_d_sccl_19/000-0000000-0000000?psc=1
1504,மாத்தியோசி,john vinoth,மாத்தியோசி: Think Different (Tamil Edition),Vinoth  John,Money Books Children's Jobs,Kindle Edition,4.4,118.0,https://www.amazon.in/%E0%AE%AE%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AF%8B%E0%AE%9A%E0%AE%BF-Think-Different-Vinoth-John-ebook/dp/B088LPT8LC/ref=zg_bs_g_1318096031_d_sccl_5/000-0000000-0000000?psc=1
7835,arihant cbse chapterwise solved papers 2023,laxman prasad sagar verma,Arihant CBSE Chapterwise Solved Papers 2023-2011 Mathematics Class 12th,Sagar Verma Laxman Prasad ,Guides Workbooks Study Textbooks,Paperback,4.5,118.0,https://www.amazon.in/Arihant-Chapterwise-Solved-2023-2011-Mathematics/dp/8196366825/ref=zg_bs_g_15417301031_d_sccl_8/000-0000000-0000000?psc=1
1936,elephant in womb,kalki koechlin,The Elephant In The Womb,Kalki Koechlin,Comics Mangas,Paperback,4.3,118.0,https://www.amazon.in/Elephant-Womb-Kalki-Koechlin/dp/0143454056/ref=zg_bs_g_15705395031_d_sccl_7/000-0000000-0000000?psc=1
2800,pw nta neet rankers test series,pw,"PW NTA NEET Rankers Test Series - 2024 Based on the New Syllabus by NMC | 10 Full Syllabus + 4 Part Syllabus (Class 11th & 12th) | OMR Sheet, Detailed Solutions, Rank Predictor, State-wise College Cut-off",PW,Entrance Medical Exam Preparation,Paperback,4.3,118.0,https://www.amazon.in/NTA-NEET-Rankers-Test-State-wise/dp/811986087X/ref=zg_bs_g_4149762031_d_sccl_1/000-0000000-0000000?psc=1
7621,one piece,scholastic,One Piece: The Official Coloring Book (Media tie-in),Scholastic,Young History Adult Teen,Paperback,4.8,117.0,https://www.amazon.in/One-Piece-Official-Coloring-tie/dp/1339017474/ref=zg_bs_g_67803450031_d_sccl_14/000-0000000-0000000?psc=1
2832,pw objective ncert punch biology for competitive exams (neet and cuet),dr. kumar sharma vipin,PW Objective NCERT Punch Biology for Competitive Exams (NEET and CUET) | Includes A&R and Statement Type Questions Edition 2023-2024,Dr. Vipin Kumar Sharma,Entrance Medical Exam Preparation,Paperback,4.3,117.0,https://www.amazon.in/Objective-Competitive-Statement-Questions-2023-2024/dp/8119211553/ref=zg_bs_g_4149762031_d_sccl_3/000-0000000-0000000?psc=1
4117,srilakshmi b_exercise physisology (299),b srilakshmi,Srilakshmi B_exercise Physisology (299),B Srilakshmi,Sciences Health Research Medicine,Paperback,4.4,116.0,https://www.amazon.in/Exercise-Physiology-B-Srilakshmi/dp/8122440983/ref=zg_bs_g_4149699031_d_sccl_18/000-0000000-0000000?psc=1
2543,reader's digest complete guide to sewing,digest editors of reader's,Reader's Digest Complete Guide to Sewing: Step by step techniques for making clothes and home accessories (RD Consumer Reference Series),Editors of Reader's Digest,Lifestyle Home Handicrafts Crafts Decorative Arts,Hardcover,4.7,116.0,https://www.amazon.in/Readers-Digest-Complete-Guide-Sewing/dp/1621458016/ref=zg_bs_g_1318123031_d_sccl_14/000-0000000-0000000?psc=1
7839,educart cbse mathematics standard class 10 sample paper 2023,gaurav suthar,Educart CBSE Mathematics Standard Class 10 Sample Paper 2023-24 (Introducing Revision Maps and Past Year Papers) 2024,Gaurav Suthar,Guides Workbooks Study Textbooks,Paperback,4.5,116.0,https://www.amazon.in/Educart-Mathematics-Standard-Introducing-Revision/dp/9357034846/ref=zg_bs_g_15417301031_d_sccl_12/000-0000000-0000000?psc=1
4489,atmospheres,peter zumthor,Atmospheres: Architectural Environments. Surrounding Objects,Peter Zumthor,Library Science Reference Information,Hardcover,4.7,116.0,https://www.amazon.in/Atmospheres-Architectural-Environments-Surrounding-Objects/dp/3764374950/ref=zg_bs_g_1318187031_d_sccl_10/000-0000000-0000000?psc=1
4330,technofeudalism,varoufakis yanis,Technofeudalism: What Killed Capitalism,Yanis Varoufakis,Political Politics Ideologies,Paperback,4.3,116.0,https://www.amazon.in/Technofeudalism-Killed-Capitalism-Yanis-Varoufakis/dp/1847927289/ref=zg_bs_g_1318180031_d_sccl_1/000-0000000-0000000?psc=1
7023,elimination ( jump series book 1),kelly kelsey,Elimination (The Jump Series Book 1),Kelly Kelsey,Sports Equestrian Animal,Kindle Edition,4.0,116.0,https://www.amazon.in/Elimination-Jump-Book-Kelly-Kelsey-ebook/dp/B09MTN581H/ref=zg_bs_g_1318247031_d_sccl_20/000-0000000-0000000?psc=1
5664,intertwined strings of fate,aahaana m,The Intertwined Strings of Fate: Book 1 of the Singhania Series,Aahaana M,Romance Romantic Comedy,Kindle Edition,4.2,116.0,https://www.amazon.in/Intertwined-Strings-Fate-Book-Singhania-ebook/dp/B0CLNJQM4Y/ref=zg_bs_g_86208348031_d_sccl_11/000-0000000-0000000?psc=1
2932,aws certified solutions architect associate (saa,avinash thakur,AWS Certified Solutions Architect Associate (SAA-C02): One Thousand One Hundred (1100) Practice Questions & 2 Practice Exams,Avinash Thakur,Certification Professional Exams Exam Preparation,Kindle Edition,4.3,116.0,https://www.amazon.in/Certified-Solutions-Architect-Associate-SAA-C02-ebook/dp/B0867LLJSJ/ref=zg_bs_g_4149802031_d_sccl_3/000-0000000-0000000?psc=1
7867,educart cbse social science class 10 sample paper 2023,digraj rajput singh,Educart CBSE Social Science Class 10 Sample Paper 2023-24 (Introducing Revision Maps and Past Year Papers) 2024,Digraj Singh Rajput,Guides Workbooks Study Textbooks,Paperback,4.4,115.0,https://www.amazon.in/Educart-Science-2023-24-Introducing-Revision/dp/9357034897/ref=zg_bs_g_15417301031_d_sccl_10/000-0000000-0000000?psc=1
4075,intern,alex cijo,The INTERN : Believer's Medical Manual – For Junior Doctors and Interns,Cijo Alex,Sciences Health Reference Medicine,Paperback,4.1,115.0,https://www.amazon.in/INTERN-Believers-Medical-Doctors-Interns/dp/1685382894/ref=zg_bs_g_4149694031_d_sccl_26/000-0000000-0000000?psc=1
5491,& then they met,iyer riya,& Then They Met: Ampersand Book 1,Riya Iyer,Romance Interracial Multicultural,Kindle Edition,4.3,115.0,https://www.amazon.in/Then-They-Met-Ampersand-Book-ebook/dp/B0CJ7L9S87/ref=zg_bs_g_89265409031_d_sccl_18/000-0000000-0000000?psc=1
6125,"ap environmental science premium, 2024",gary m.s. s. thorpe,"AP Environmental Science Premium, 2024: 5 Practice Tests + Comprehensive Review + Online Practice (Barron's AP Prep)",Gary S. Thorpe M.S.,Science Environmental Mathematics Studies,Paperback,4.5,115.0,https://www.amazon.in/Environmental-Science-Premium-2024-Comprehensive/dp/1506288065/ref=zg_bs_g_4149719031_d_sccl_2/000-0000000-0000000?psc=1
6837,six healing sounds,chia mantak,SIX HEALING SOUNDS,Mantak Chia,Sports Self-Defence Combat,Paperback,4.6,114.0,https://www.amazon.in/SIX-HEALING-SOUNDS-Mantak-Chia/dp/1594771561/ref=zg_bs_g_1318240031_d_sccl_14/000-0000000-0000000?psc=1
1256,pencil draws for christmas – fun,anderson elisa,"Pencil Draws For Christmas – A Fun-Filled Early Reader Story Book: An Interactive Tale for Preschool, Toddlers, Kindergarten and 1st Graders (The Drawing Pencil Book 40)",Elisa Anderson,Books Children's Celebrations Holidays,Kindle Edition,4.4,114.0,https://www.amazon.in/Pencil-Draws-Christmas-Interactive-Kindergarten-ebook/dp/B0CPT1DGVN/ref=zg_bs_g_67803463031_d_sccl_7/000-0000000-0000000?psc=1
3908,forever yours,chenani khanagwal neha,Forever Yours: An Indian Billionaire Romance (Intertwined Book 1),Neha Chenani Khanagwal,Literature Fiction Stories Short,Kindle Edition,4.5,114.0,https://www.amazon.in/Forever-Yours-Billionaire-Romance-Intertwined-ebook/dp/B0CRJCFRV9/ref=zg_bs_g_1318170031_d_sccl_9/000-0000000-0000000?psc=1
3048,haunting of delhi city,bhasin jatin,The Haunting of Delhi City: Tales of the Supernatural,Jatin Bhasin,Fiction Science Horror Fantasy,Kindle Edition,4.1,113.0,https://www.amazon.in/Haunting-Delhi-City-Tales-Supernatural-ebook/dp/B0BN4MKBX3/ref=zg_bs_g_1318165031_d_sccl_19/000-0000000-0000000?psc=1
6840,shotokan karate,phil pierce,"Shotokan Karate: Your Ultimate Grading and Training Summary Guide (White to Black Belt - JKF, KUGB Etc)",Phil Pierce,Sports Self-Defence Combat,Kindle Edition,3.9,113.0,https://www.amazon.in/Shotokan-Karate-Ultimate-Grading-Training-ebook/dp/B009V5AJRO/ref=zg_bs_g_1318240031_d_sccl_17/000-0000000-0000000?psc=1
6506,life of hiuen,beal samuel,The Life of Hiuen-Tsiang,Samuel Beal,Society Ethnography Sciences Social,Paperback,4.3,113.0,https://www.amazon.in/Life-Hiuen-Tsiang-Samuel-Beal/dp/8129120313/ref=zg_bs_g_26437177031_d_sccl_3/000-0000000-0000000?psc=1
1524,milk from cow to carton,aliki,Milk from Cow to Carton: : Let's Read and Find out book: 1 (Let's-Read-and-Find-Out Science 2),Aliki,Money Books Children's Jobs,Paperback,4.7,113.0,https://www.amazon.in/Milk-Cow-Carton-Lets-Read-Find-Out/dp/0064451119/ref=zg_bs_g_1318096031_d_sccl_25/000-0000000-0000000?psc=1
606,introduction to coding for kids,maple press,Introduction to Coding for Kids - Brain Activity Book for Kids - Age 6+,Maple Press,Computers Books Children's Technology,Paperback,4.3,113.0,https://www.amazon.in/Introduction-Coding-Kids-Brain-Activity/dp/9394668004/ref=zg_bs_g_67803464031_d_sccl_7/000-0000000-0000000?psc=1
2739,optimal control theory,donald e. kirk,Optimal Control Theory: An Introduction (Dover Books on Electrical Engineering),Donald E. Kirk,Electronic Engineering Electrical,Paperback,4.8,112.0,https://www.amazon.in/Optimal-Control-Theory-Introduction-Engineering/dp/0486434842/ref=zg_bs_g_4149474031_d_sccl_10/000-0000000-0000000?psc=1
6733,fast bowler's bible,ian pont,The Fast Bowler's Bible,Ian Pont,Sports Bowling Petanque Bowls,Paperback,4.6,112.0,https://www.amazon.in/Fast-Bowlers-Bible-Ian-Pont/dp/1861268513/ref=zg_bs_g_1318238031_d_sccl_10/000-0000000-0000000?psc=1
4645,ramayana,muni sri valmiki,THE RAMAYANA : A COMPLETE RAMAYANA IN ENGLISH WITH ALL 7 KANDAS,SRI VALMIKI MUNI,Hinduism Religion,Hardcover,4.7,111.0,https://www.amazon.in/RAMAYANA-COMPLETE-ENGLISH-ALL-KANDAS/dp/B09QPD4SG1/ref=zg_bs_g_1318194031_d_sccl_16/000-0000000-0000000?psc=1
5066,நிதனிபிரபுவின் உயிரைத் திருடும் அழகியே!,nithani prabu,நிதனிபிரபுவின் உயிரைத் திருடும் அழகியே! : NithaniPrabu's Uyirai Thirudum Azhagiye! (Tamil Edition),Nithani Prabu,Romance Clean Wholesome,Kindle Edition,4.5,111.0,https://www.amazon.in/%E0%AE%A8%E0%AE%BF%E0%AE%A4%E0%AE%A9%E0%AE%BF%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%AA%E0%AF%81%E0%AE%B5%E0%AE%BF%E0%AE%A9%E0%AF%8D-%E0%AE%89%E0%AE%AF%E0%AE%BF%E0%AE%B0%E0%AF%88%E0%AE%A4%E0%AF%8D-%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%9F%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%85%E0%AE%B4%E0%AE%95%E0%AE%BF%E0%AE%AF%E0%AF%87-NithaniPrabus-ebook/dp/B0CKC4N9X4/ref=zg_bs_g_89265408031_d_sccl_19/000-0000000-0000000?psc=1
4880,முள்ளோடு முத்தாட வா... (tamil ),adhiya அதியா,முள்ளோடு முத்தாட வா... (Tamil Edition),Adhiya அதியா,Romance Action Adventure,Kindle Edition,4.4,110.0,https://www.amazon.in/%E0%AE%AE%E0%AF%81%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AF%8B%E0%AE%9F%E0%AF%81-%E0%AE%AE%E0%AF%81%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%9F-Tamil-Adhiya-%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AE%BE-ebook/dp/B0C9SLTF76/ref=zg_bs_g_86208349031_d_sccl_1/000-0000000-0000000?psc=1
2060,data structures & algorithms interview questions you'll most likely be asked (job interview questions series),publishers vibrant,Data Structures & Algorithms Interview Questions You'll Most Likely Be Asked (Job Interview Questions Series),Vibrant Publishers,Digital Data Big Internet Computing Media Databases,Paperback,3.3,110.0,https://www.amazon.in/Structures-Algorithms-Interview-Questions-Likely/dp/1946383066/ref=zg_bs_g_1318110031_d_sccl_11/000-0000000-0000000?psc=1
4220,kargil story,deepak surana,The Kargil Story: Tales of Valour and Sacrifice from the Summer of 1999 | Stories of Indian Army heroes,Deepak Surana,Freedom Politics Security,Paperback,4.6,110.0,https://www.amazon.in/Kargil-Story-Deepak-Surana/dp/9390441838/ref=zg_bs_g_1318177031_d_sccl_21/000-0000000-0000000?psc=1
6459,savaging civilized (pb),guha ramachandra,"Savaging the Civilized (PB): Verrier Elwin, His Tribals and India",Ramachandra Guha,Society Anthropology Sciences Social,Paperback,4.5,109.0,https://www.amazon.in/Savaging-Civilized-Verrier-Elwin-Tribals/dp/0143427660/ref=zg_bs_g_1318217031_d_sccl_6/000-0000000-0000000?psc=1
6104,nutrition and dietetics,a joshi shubhangini,Nutrition and Dietetics |5th Edition,Shubhangini A Joshi,Life Sciences Science Mathematics Biology,Paperback,4.4,109.0,https://www.amazon.in/Nutrition-Dietetics-5th-Shubhangini-Joshi/dp/9390727820/ref=zg_bs_g_4149711031_d_sccl_1/000-0000000-0000000?psc=1
4878,நின்னெழில் யேதுரைப்பேன்!,madhumitha yaazhini,நின்னெழில் யேதுரைப்பேன்!: பாகம் 1 & 2 (Tamil Edition),Yaazhini Madhumitha,Romance Action Adventure,Kindle Edition,4.3,109.0,https://www.amazon.in/%E0%AE%A8%E0%AE%BF%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AF%86%E0%AE%B4%E0%AE%BF%E0%AE%B2%E0%AF%8D-%E0%AE%AF%E0%AF%87%E0%AE%A4%E0%AF%81%E0%AE%B0%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%87%E0%AE%A9%E0%AF%8D-%E0%AE%AA%E0%AE%BE%E0%AE%95%E0%AE%AE%E0%AF%8D-Yaazhini-Madhumitha-ebook/dp/B0CM239PJR/ref=zg_bs_g_86208349031_d_sccl_29/000-0000000-0000000?psc=1
