Unnamed: 0,Clean_Title,Clean_Author,Title,Author,Genre,Type,Rating,No. of People rated,URLs,Description
5510,until i get you,claire contreras,Until I Get You: A Hockey Romance Novel,Claire Contreras,"Interracial, Romance, Multicultural",Kindle Edition,4.4,14956.0,https://www.amazon.in/Until-Get-You-Hockey-Romance-ebook/dp/B0C17N87XY/ref=zg_bs_g_89265409031_d_sccl_7/000-0000000-0000000?psc=1,"**spicy standalone hockey romance novel with an obsessed morally grey hero who falls first 3 years ago, she ruined my life. Now I'm going to return the favor... My reputation at Fairview University preceded me. I was the projected number-one pick in the NHL draft and the fan favorite at the rink. People wanted to be me or be with me. Except for Lyla James Marichal. She didn't look at me like I was her next meal. She eyed me with disdain. Instead of vying for my attention, she ignored me and pushed me away. She was completely unattainable, and I became obsessed with her. When I finally got her, it felt like I was on top of the world. I was going to help the team win another championship, going into the draft, and had Lyla by my side. And then, without warning, she left me. Vanished. It took me three bitter, angry, long years to find her, but I did, and now she owes me a lot more than just an explanation. Three years ago, she ruined my life. Now, I was going to become her worst nightmare. tropes: hockey romance college/new adult obsessed/possessive hero boy falls first #JP hero boy obsessed dark themes (content warning in the book)"
4855,king,s.j. tilly,KING: Alliance Series Book Two,S.J. Tilly,"Romance, Action, Adventure",Kindle Edition,4.4,14931.0,https://www.amazon.in/KING-Alliance-Book-S-J-Tilly-ebook/dp/B0C1RXFS3R/ref=zg_bs_g_86208349031_d_sccl_6/000-0000000-0000000?psc=1,"Okay, so, my bad for assuming the guy I was going on a date with wasn’t married. And my bad for taking him to a friend’s house for dinner, only to find out my friend is also friends with his wife. Because, in fact, he is married. And she happens to be at my friend’s house because her husband was busy working . Confused? So am I. Unsurprisingly, my date’s wife is super angry about finding out that her husband is a cheating asshole. Girl, I get it. Then, to make matters more convoluted, there is the man sitting next to my date’s wife. A man named King, who is apparently her brother, and who lives up to his name. And since my date is a two-timing prick, I’m not going to feel bad about drooling over King, especially since I’ll never see him again. Or at least I don’t plan to. I plan to take an Uber to the cheater’s apartment to get my car keys. I plan for it to be quick. And if I had to list a thousand possible outcomes… witnessing my date’s murder, being kidnapped by his killer, and then being forced to marry the super attractive but clearly deranged crime lord, would not have been on my Bingo card. But alas, here I am."
5194,you are best wife,ajay pandey,You are the Best Wife: A True Love Story,Ajay Pandey,"Romance, Contemporary",Kindle Edition,4.4,14913.0,https://www.amazon.in/You-are-Best-Wife-Story-ebook/dp/B01F3ZO566/ref=zg_bs_g_2590357031_d_sccl_18/000-0000000-0000000?psc=1,"Ajay believes in living for himself; Bhavna teaches him to live for others. Ajay is a planner for life; Bhavna makes him live in every moment. You are the Best Wife is a story of two people with contradictory ideologies who fall in love. It changes them for good. It changes the way they look at the world and the way the world looks at them. Until destiny reveals its plans. This is a true inspiring story of the author and his struggle with life, after his beloved wife left him halfway through their journey. But her last words, ‘you are the best husband’ gave him the strength to live on, and fulfil his promise of love. Told with frankness and doses of humor, this heartwarming tale of a boy and a girl who never gave up on their love in face of adversities, ends on a bittersweet and poignant note as Ajay comes to terms with the biggest lesson life has to offer."
3923,chasing love,kat t.masen,Chasing Love: A Best Friends Brother Romance (Dark Love Series Book 1),Kat  T.Masen,"Fiction, Short, Stories, Literature",Kindle Edition,4.1,14866.0,https://www.amazon.in/Chasing-Love-Billionaire-Triangle-Dark-ebook/dp/B08923Q54P/ref=zg_bs_g_1318170031_d_sccl_24/000-0000000-0000000?psc=1,"He was my best friend’s older brother. My first love, who left town without so much as a goodbye... Eight years later, I’ve said yes to marrying another man-the ever-so-perfect Julian Baker. I’m finally ready to let go of my past for a new future. But like all gut-wrenching love triangles, my past and future collide in a cruel twist of fate. Inside a busy restaurant, he’s sitting at the table next to me wearing a jealous stare. And I’m forced to face the man who destroyed my heart in high school. Lex Edwards, now billionaire tycoon, won’t back down easily. He’s ruthless, cunning, and no longer the sweet and loving college graduate studying to become a doctor. Just like me, our tumultuous affair broke him. But now, he is hell-bent on winning me back. And Lex Edwards will stop at nothing to prove just how powerful our love is, even if it means we need to relive the past… A forbidden love story about fate, heartache, and second chances."
3302,certificate physical and human geography (english),cheng goh leong,Certificate Physical And Human Geography (English) | Best Seller For UPSC Aspirants And Other Competitive Examinations,Goh Cheng Leong,"Textbooks, Education, Higher, Social, Sciences",Paperback,4.5,14835.0,https://www.amazon.in/Certificate-Physics-Human-Geography-Indian/dp/0195628160/ref=zg_bs_g_4149727031_d_sccl_3/000-0000000-0000000?psc=1,Books
4825,101 essays that will change way you think,brianna wiest,101 Essays That Will Change The Way You Think,Brianna Wiest,"Religion, Studies, Religious",Paperback,4.3,14834.0,https://www.amazon.in/Essays-That-Will-Change-Think/dp/9355434030/ref=zg_bs_g_10533823031_d_sccl_26/000-0000000-0000000?psc=1,"101 Essays That Will Change The Way You Think, the global bestseller and social media phenomenon, is a collection of author Brianna Wiest's most beloved pieces of writing. Her meditations include why you should pursue purpose over passion, embrace negative thinking, see the wisdom in daily routine, and become aware of the cognitive biases that are creating the way you see your life. Some of these pieces have never been seen; others have been read by millions of people around the world. Regardless, each will leave you thinking: this idea changed my life."
704,as good as dead,holly jackson,As Good As Dead,Holly Jackson,"Books, Children, s, Crime, Thriller",Paperback,4.5,14775.0,https://www.amazon.in/As-Good-Dead-thriller-everyone/dp/140529860X/ref=zg_bs_g_1318086031_d_sccl_5/000-0000000-0000000?psc=1,"THE THIRD AND FINAL THRILLING BOOK IN THE BESTSELLING AND AWARD-WINNING A GOOD GIRL’S GUIDE TO MURDER TRILOGYA Good Girl's Guide to Murder is The New York Times No.1 bestselling YA crime thriller and WINNER of The British Book Awards' Children's Book of the Year 2020 and shortlisted for the Waterstones Children’s Book Prize 2020Pip Fitz-Amobi is haunted by the way her last investigation ended. Soon she’ll be leaving for Cambridge University but then another case finds her . . . and this time it’s all about Pip. Pip is used to online death threats, but there’s one that catches her eye, someone who keeps asking: who will look for you when you’re the one who disappears? And it’s not just online. Pip has a stalker who knows where she lives. The police refuse to act and then Pip finds connections between her stalker and a local serial killer. The killer has been in prison for six years, but Pip suspects that the wrong man is behind bars. As the deadly game plays out, Pip realises that everything in Little Kilton is finally coming full circle. If Pip doesn’t find the answers, this time she will be the one who disappears . . .A Good Girl's Guide to Murder is The New York Times No.1 bestselling YA crime thriller and WINNER of The British Book Awards' Children's Book of the Year 2020. SHORTLISTED FOR THE WATERSTONES CHILDREN'S BOOK PRIZE 2020Perfect for fans of One of Us Is Lying,Eva Dolan, C L Taylor, We Were Liars and Riverdale"
862,little prince,antoine de saint-exupéry,The Little Prince,Antoine De Saint-Exupéry,"Books, Children, s, Family, Issues, Social, Personal",Paperback,4.5,14684.0,https://www.amazon.in/Little-Prince-Antoine-Saint-Exup%C3%A9ry/dp/817599357X/ref=zg_bs_g_1318077031_d_sccl_13/000-0000000-0000000?psc=1,"?All grown-ups were once children.. but only few of them remember it.?It?s the Sahara Desert and a pilot has crashed his plane. When suddenly a young boy?with golden hair and a loveable laugh and who claims to have fallen to Earth?appears before him and asks him to draw a sheep, what does he do? He draws it!Thus begins this poetic and sublime adventure, an enchanting fable, which encloses in its heart the teachings of love, loss, loneliness and friendship.The fourth-most translated book in the world, the Little Prince has been adapted to multiple art forms and has managed to resonate in the hearts of its patrons every single time."
2491,hidden life of trees,peter wohlleben,The Hidden Life of Trees: The International Bestseller,Peter Wohlleben,"Design, Lifestyle, Landscape, Crafts, Gardening, Home",Paperback,4.6,14658.0,https://www.amazon.in/Hidden-Life-Trees-Peter-Wohlleben/dp/0008218439/ref=zg_bs_g_1318122031_d_sccl_12/000-0000000-0000000?psc=1,"Sunday Times Bestseller‘A paradigm-smashing chronicle of joyous entanglement’ Charles FosterWaterstones Non-Fiction Book of the Month (September)Are trees social beings? How do trees live? Do they feel pain or have awareness of their surroundings?In The Hidden Life of Trees Peter Wohlleben makes the case that the forest is a social network. He draws on groundbreaking scientific discoveries to describe how trees are like human families: tree parents live together with their children, communicate with them, support them as they grow, share nutrients with those who are sick or struggling, and even warn each other of impending dangers. Wohlleben also shares his deep love of woods and forests, explaining the amazing processes of life, death and regeneration he has observed in his woodland. A walk in the woods will never be the same again."
490,tiger who came to tea,judith kerr,"The Tiger Who Came to Tea: The bestselling classic children’s book, from the beloved Judith Kerr",Judith Kerr,"Books, Children, s, Pets, Animals",Board book,4.6,14536.0,https://www.amazon.in/Tiger-Who-Came-Tea/dp/0008280584/ref=zg_bs_g_67803455031_d_sccl_11/000-0000000-0000000?psc=1,"The classic picture book story of Sophie and her extraordinary teatime guest has been loved by millions of children since it was first published more than fifty years ago. Now an award-winning animation!The doorbell rings just as Sophie and her mummy are sitting down to tea. Who could it possibly be? What they certainly don't expect to see at the door is a big furry, stripy tiger!This warm and funny picture book story from is perfect for reading aloud, or for small children to read to themselves time and again. First published in 1968 and never out of print, it has become a timeless classic enjoyed and beloved by generations of children, and this beautiful cased board book is perfect for little hands.The magic begins at teatime!‘A modern classic.’ The Independent“It’s no surprise Judith’s work is still popular. It owes nothing to the vagaries of style or fashion. Her warmth and humanity are timeless.” Michael Foreman"
